FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
2,110,4,9,Juneau City and Borough       ,8,8,1693370,0,0,0,0,0,0,0,0,0,8,8,1693370,0,0,0,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,25,25,6166267,0,0,0,0,0,0,0,0,0,22,22,5456000,0,0,0,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,2,2,573966,0,0,0,0,0,0,0,0,0,2,2,573966,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,3,3,811817,1,2,328989,0,0,0,0,0,0,2,2,514983,1,2,328989,0,0,0,0,0,0
2,180,4,9,Nome Census Area              ,1,1,179947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough           ,1,1,296834,0,0,0,0,0,0,1,5,613005,0,0,0,0,0,0,0,0,0,0,0,0
2,188,4,9,Northwest Arctic Borough      ,2,2,536301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,195,4,9,Petersburg Borough            ,1,1,262942,0,0,0,0,0,0,1,5,2000000,0,0,0,0,0,0,0,0,0,0,0,0
2,198,4,9,Prince of Wales-Hyder Census A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,220,4,9,Sitka City and Borough        ,1,1,220047,1,2,306156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,230,4,9,Skagway Municipality          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,261,4,9,Valdez-Cordova Census Area    ,4,4,1130000,0,0,0,0,0,0,0,0,0,4,4,1130000,0,0,0,0,0,0,0,0,0
2,275,4,9,Wrangell City and Borough     ,1,1,550000,0,0,0,0,0,0,0,0,0,1,1,550000,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat City and Borough      ,1,1,221485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,8,Maricopa County               ,2700,2700,784176864,28,56,9310439,7,23,2787212,20,1169,127885897,2666,2666,774132173,27,54,9050759,7,23,2787212,19,1038,104972621
4,19,4,8,Pima County                   ,468,468,145207668,2,4,475839,0,0,0,5,73,10952248,361,361,117973453,0,0,0,0,0,0,0,0,0
4,21,4,8,Pinal County                  ,829,829,143159642,0,0,0,0,0,0,0,0,0,817,817,140489939,0,0,0,0,0,0,0,0,0
5,13,3,7,Calhoun County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,35,3,7,Crittenden County             ,6,6,1468563,0,0,0,0,0,0,0,0,0,5,5,1235434,0,0,0,0,0,0,0,0,0
5,43,3,7,Drew County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,45,3,7,Faulkner County               ,110,110,7803544,0,0,0,0,0,0,2,24,2035800,103,103,6507493,0,0,0,0,0,0,2,24,2035800
5,53,3,7,Grant County                  ,3,3,455690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,85,3,7,Lonoke County                 ,46,46,6047345,0,0,0,0,0,0,0,0,0,27,27,4411717,0,0,0,0,0,0,0,0,0
5,87,3,7,Madison County                ,11,11,1804880,0,0,0,0,0,0,0,0,0,11,11,1804880,0,0,0,0,0,0,0,0,0
5,91,3,7,Miller County                 ,2,2,474952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,105,3,7,Perry County                  ,1,1,28853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,119,3,7,Pulaski County                ,133,133,34661150,0,0,0,0,0,0,0,0,0,133,133,34661150,0,0,0,0,0,0,0,0,0
5,129,3,7,Searcy County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,143,3,7,Washington County             ,206,206,53233281,1,2,400632,0,0,0,0,0,0,205,205,53077031,1,2,400632,0,0,0,0,0,0
6,1,4,9,Alameda County                ,137,137,38054484,2,4,882136,1,3,856711,16,579,141950230,91,91,23364064,1,2,308400,0,0,0,12,531,132420281
6,13,4,9,Contra Costa County           ,221,221,58732179,1,2,30000,0,0,0,10,141,19007230,208,208,54521594,1,2,30000,0,0,0,8,96,6954820
6,17,4,9,El Dorado County              ,46,46,15671570,0,0,0,0,0,0,0,0,0,46,46,15671570,0,0,0,0,0,0,0,0,0
6,19,4,9,Fresno County                 ,278,278,84070539,3,6,838117,1,3,224670,4,38,5203884,19,19,4474199,0,0,0,0,0,0,0,0,0
6,37,4,9,Los Angeles County            ,671,671,223281337,49,98,25880071,9,28,11413920,37,935,169736110,509,509,159353116,49,98,25880071,7,22,10262018,27,844,157169270
6,41,4,9,Marin County                  ,12,12,5262836,1,2,1531250,0,0,0,0,0,0,4,4,2039000,0,0,0,0,0,0,0,0,0
6,59,4,9,Orange County                 ,299,299,85456108,10,20,4820139,5,18,4343843,18,158,33541397,236,236,57902780,8,16,3486782,5,18,4343843,17,150,32265698
6,61,4,9,Placer County                 ,361,361,112291690,0,0,0,0,0,0,0,0,0,360,360,112099505,0,0,0,0,0,0,0,0,0
6,63,4,9,Plumas County                 ,4,4,401714,0,0,0,0,0,0,0,0,0,4,4,401714,0,0,0,0,0,0,0,0,0
6,67,4,9,Sacramento County             ,379,379,106776695,9,18,2161815,4,16,2922588,15,290,31398310,377,377,106366755,9,18,2161815,4,16,2922588,15,290,31398310
6,69,4,9,San Benito County             ,52,52,14046221,0,0,0,0,0,0,0,0,0,52,52,14046221,0,0,0,0,0,0,0,0,0
6,71,4,9,San Bernardino County         ,385,385,86994884,5,10,188927,3,12,3594672,2,15,1598898,358,358,80725524,5,10,188927,3,12,3594672,1,9,1267864
6,73,4,9,San Diego County              ,268,268,83867976,0,0,0,9,29,6491055,25,440,42911780,256,256,81905856,0,0,0,9,29,6491055,24,429,41701780
6,75,4,9,San Francisco County          ,6,6,1645209,3,6,14750000,0,0,0,3,223,113900000,6,6,1645209,3,6,14750000,0,0,0,3,223,113900000
6,81,4,9,San Mateo County              ,70,70,36307339,0,0,0,0,0,0,3,58,15373867,57,57,29844072,0,0,0,0,0,0,0,0,0
6,85,4,9,Santa Clara County            ,171,171,67039845,3,6,2400000,1,3,795129,13,466,76420288,145,145,58919505,3,6,2400000,0,0,0,10,367,58341428
6,91,4,9,Sierra County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,113,4,9,Yolo County                   ,49,49,15128146,1,2,487000,0,0,0,3,159,11949091,35,35,10756527,0,0,0,0,0,0,2,148,8202173
8,1,4,8,Adams County                  ,230,230,71017650,0,0,0,0,0,0,7,228,26694536,230,230,71017650,0,0,0,0,0,0,7,228,26694536
8,5,4,8,Arapahoe County               ,286,286,75527979,0,0,0,0,0,0,0,0,0,276,276,69414015,0,0,0,0,0,0,0,0,0
8,14,4,8,Broomfield County             ,23,23,9299460,5,10,2265669,0,0,0,2,11,1682597,0,0,0,0,0,0,0,0,0,0,0,0
8,15,4,8,Chaffee County                ,24,24,6146067,0,0,0,1,3,549700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,4,8,Clear Creek County            ,2,2,594764,0,0,0,0,0,0,1,8,966667,0,0,0,0,0,0,0,0,0,0,0,0
8,31,4,8,Denver County                 ,164,164,44969046,0,0,0,0,0,0,37,1659,163535730,164,164,44969046,0,0,0,0,0,0,37,1659,163535730
8,35,4,8,Douglas County                ,409,409,124126615,4,8,1635651,0,0,0,8,112,9418988,406,406,122930220,4,8,1635651,0,0,0,8,112,9418988
8,39,4,8,Elbert County                 ,27,27,9006882,0,0,0,0,0,0,0,0,0,26,26,8943102,0,0,0,0,0,0,0,0,0
8,41,4,8,El Paso County                ,407,407,161297057,1,2,2000000,0,0,0,5,32,4553293,407,407,161297057,1,2,2000000,0,0,0,5,32,4553293
8,47,4,8,Gilpin County                 ,3,3,822604,0,0,0,0,0,0,0,0,0,3,3,822604,0,0,0,0,0,0,0,0,0
8,59,4,8,Jefferson County              ,105,105,31675291,0,0,0,1,3,691277,6,56,10451783,89,89,27453548,0,0,0,1,3,691277,5,28,5803613
8,69,4,8,Larimer County                ,192,192,69746383,0,0,0,0,0,0,10,137,13856247,192,192,69746383,0,0,0,0,0,0,10,137,13856247
8,77,4,8,Mesa County                   ,84,84,13272187,1,2,219794,0,0,0,0,0,0,84,84,13272187,1,2,219794,0,0,0,0,0,0
8,93,4,8,Park County                   ,20,20,4168002,0,0,0,0,0,0,0,0,0,20,20,4168002,0,0,0,0,0,0,0,0,0
8,101,4,8,Pueblo County                 ,80,80,13060384,0,0,0,0,0,0,0,0,0,80,80,13060384,0,0,0,0,0,0,0,0,0
8,119,4,8,Teller County                 ,16,16,5293177,0,0,0,0,0,0,0,0,0,15,15,5190552,0,0,0,0,0,0,0,0,0
9,1,1,1,Fairfield County              ,72,72,45665371,2,4,407358,0,0,0,4,88,10272098,45,45,27858795,1,2,250000,0,0,0,2,73,4454726
9,3,1,1,Hartford County               ,75,75,17274407,0,0,0,1,4,530530,1,6,292117,61,61,13767705,0,0,0,1,4,530530,0,0,0
9,7,1,1,Middlesex County              ,16,16,5452155,0,0,0,0,0,0,0,0,0,11,11,4510280,0,0,0,0,0,0,0,0,0
9,13,1,1,Tolland County                ,15,15,3774664,0,0,0,0,0,0,2,18,1373717,7,7,1915413,0,0,0,0,0,0,0,0,0
10,1,3,5,Kent County                   ,176,176,25604335,4,8,802054,0,0,0,0,0,0,53,53,7388927,4,8,802054,0,0,0,0,0,0
10,3,3,5,New Castle County             ,103,103,10138347,0,0,0,1,3,72000,1,150,18615937,103,103,10138347,0,0,0,1,3,72000,1,150,18615937
10,5,3,5,Sussex County                 ,413,413,61649070,4,8,766000,0,0,0,0,0,0,413,413,61649070,4,8,766000,0,0,0,0,0,0
11,1,3,5,Washington  DC                ,41,41,9808992,1,2,256873,0,0,0,3,116,14449610,41,41,9808992,1,2,256873,0,0,0,3,116,14449610
12,3,3,5,Baker County                  ,11,11,2431865,0,0,0,0,0,0,0,0,0,11,11,2431865,0,0,0,0,0,0,0,0,0
12,19,3,5,Clay County                   ,159,159,37455043,0,0,0,0,0,0,8,240,22255000,158,158,37265043,0,0,0,0,0,0,8,240,22255000
12,29,3,5,Dixie County                  ,4,4,377223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,31,3,5,Duval County                  ,586,586,141210820,3,6,770618,0,0,0,21,676,84206347,579,579,138829105,3,6,770618,0,0,0,21,676,84206347
12,33,3,5,Escambia County               ,73,73,17385547,53,106,18525233,0,0,0,0,0,0,73,73,17385547,53,106,18525233,0,0,0,0,0,0
12,53,3,5,Hernando County               ,101,101,27078893,0,0,0,0,0,0,0,0,0,101,101,27078893,0,0,0,0,0,0,0,0,0
12,57,3,5,Hillsborough County           ,688,688,203380073,0,0,0,0,0,0,6,36,800000,688,688,203380073,0,0,0,0,0,0,6,36,800000
12,67,3,5,Lafayette County              ,4,4,288724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,71,3,5,Lee County                    ,888,888,169560020,10,20,2914046,3,12,2590288,10,260,28699950,888,888,169560020,10,20,2914046,3,12,2590288,10,260,28699950
12,73,3,5,Leon County                   ,84,84,16594098,1,2,221600,0,0,0,3,120,15335606,0,0,0,0,0,0,0,0,0,0,0,0
12,81,3,5,Manatee County                ,612,612,133914429,3,6,395800,0,0,0,6,231,22257734,612,612,133914429,3,6,395800,0,0,0,6,231,22257734
12,86,3,5,Miami-Dade County             ,194,194,88621264,5,10,1353801,7,26,3186401,15,621,60467679,154,154,77228043,5,10,1353801,7,26,3186401,10,485,41769215
12,89,3,5,Nassau County                 ,132,132,36585037,0,0,0,1,3,180948,1,22,248770,13,13,4934352,0,0,0,0,0,0,0,0,0
12,91,3,5,Okaloosa County               ,103,103,34402669,0,0,0,0,0,0,0,0,0,87,87,30218352,0,0,0,0,0,0,0,0,0
12,95,3,5,Orange County                 ,638,638,206947224,11,22,4213709,0,0,0,22,816,91994633,637,637,206809724,11,22,4213709,0,0,0,22,816,91994633
12,97,3,5,Osceola County                ,644,644,118319400,0,0,0,1,4,263000,2,288,66000000,644,644,118319400,0,0,0,1,4,263000,2,288,66000000
12,101,3,5,Pasco County                  ,771,771,166598365,1,2,280000,0,0,0,1,5,431250,761,761,165320071,0,0,0,0,0,0,0,0,0
12,103,3,5,Pinellas County               ,77,77,26853897,0,0,0,0,0,0,3,413,64028607,69,69,23827116,0,0,0,0,0,0,2,408,61748607
12,109,3,5,St. Johns County              ,555,555,135463428,0,0,0,1,4,731654,0,0,0,555,555,135463428,0,0,0,1,4,731654,0,0,0
12,113,3,5,Santa Rosa County             ,283,283,67705968,0,0,0,0,0,0,0,0,0,283,283,67705968,0,0,0,0,0,0,0,0,0
12,115,3,5,Sarasota County               ,531,531,166265314,1,2,438116,0,0,0,6,46,7478007,531,531,166265314,1,2,438116,0,0,0,6,46,7478007
12,117,3,5,Seminole County               ,173,173,53576933,0,0,0,1,3,395000,5,64,4488915,160,160,50905645,0,0,0,1,3,395000,3,30,1294522
12,119,3,5,Sumter County                 ,353,353,95175818,0,0,0,0,0,0,1,6,1334000,352,352,94986286,0,0,0,0,0,0,1,6,1334000
12,129,3,5,Wakulla County                ,52,52,11310005,0,0,0,0,0,0,0,0,0,52,52,11310005,0,0,0,0,0,0,0,0,0
12,131,3,5,Walton County                 ,124,124,51174174,0,0,0,0,0,0,0,0,0,124,124,51174174,0,0,0,0,0,0,0,0,0
12,133,3,5,Washington County             ,6,6,1029963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7,3,5,Baker County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,3,5,Barrow County                 ,87,87,11759449,0,0,0,1,3,246730,1,7,605918,73,73,9681415,0,0,0,0,0,0,0,0,0
13,15,3,5,Bartow County                 ,66,66,11462729,0,0,0,0,0,0,4,24,2114448,66,66,11462729,0,0,0,0,0,0,4,24,2114448
13,21,3,5,Bibb County                   ,17,17,2982284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,29,3,5,Bryan County                  ,80,80,22075267,0,0,0,1,3,323235,0,0,0,80,80,22075267,0,0,0,1,3,323235,0,0,0
13,33,3,5,Burke County                  ,6,6,1274522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,35,3,5,Butts County                  ,18,18,5416147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,45,3,5,Carroll County                ,106,106,26427402,0,0,0,0,0,0,0,0,0,106,106,26427402,0,0,0,0,0,0,0,0,0
13,51,3,5,Chatham County                ,113,113,28913055,0,0,0,0,0,0,5,28,2016297,70,70,19529896,0,0,0,0,0,0,0,0,0
13,57,3,5,Cherokee County               ,249,249,74184687,0,0,0,0,0,0,0,0,0,209,209,59369323,0,0,0,0,0,0,0,0,0
13,59,3,5,Clarke County                 ,26,26,4827818,0,0,0,0,0,0,0,0,0,26,26,4827818,0,0,0,0,0,0,0,0,0
13,63,3,5,Clayton County                ,47,47,9935219,0,0,0,0,0,0,11,264,43844549,47,47,9935219,0,0,0,0,0,0,11,264,43844549
13,67,3,5,Cobb County                   ,184,184,52641360,3,6,1703130,1,4,547684,3,20,3063729,172,172,50361087,3,6,1703130,1,4,547684,3,20,3063729
13,73,3,5,Columbia County               ,128,128,24914415,0,0,0,2,8,477768,0,0,0,15,15,2581286,0,0,0,2,8,477768,0,0,0
13,77,3,5,Coweta County                 ,144,144,55491263,0,0,0,0,0,0,2,276,36829738,131,131,49692533,0,0,0,0,0,0,2,276,36829738
13,85,3,5,Dawson County                 ,150,150,21116965,0,0,0,0,0,0,0,0,0,150,150,21116965,0,0,0,0,0,0,0,0,0
13,95,3,5,Dougherty County              ,2,2,493937,0,0,0,0,0,0,1,17,2390877,0,0,0,0,0,0,0,0,0,0,0,0
13,97,3,5,Douglas County                ,96,96,11443330,0,0,0,0,0,0,0,0,0,96,96,11443330,0,0,0,0,0,0,0,0,0
13,111,3,5,Fannin County                 ,46,46,10005004,0,0,0,0,0,0,0,0,0,46,46,10005004,0,0,0,0,0,0,0,0,0
13,113,3,5,Fayette County                ,60,60,18801420,0,0,0,0,0,0,0,0,0,33,33,10206441,0,0,0,0,0,0,0,0,0
13,115,3,5,Floyd County                  ,33,33,6216861,0,0,0,0,0,0,0,0,0,33,33,6216861,0,0,0,0,0,0,0,0,0
13,117,3,5,Forsyth County                ,213,213,36168575,0,0,0,0,0,0,0,0,0,213,213,36168575,0,0,0,0,0,0,0,0,0
13,121,3,5,Fulton County                 ,337,337,80825433,0,0,0,0,0,0,11,125,17084468,323,323,79402904,0,0,0,0,0,0,11,125,17084468
13,127,3,5,Glynn County                  ,38,38,12526501,1,2,300833,0,0,0,1,5,2695652,0,0,0,0,0,0,0,0,0,0,0,0
13,135,3,5,Gwinnett County               ,331,331,82727366,0,0,0,1,4,844785,3,20,5234395,319,319,78842477,0,0,0,1,4,844785,2,15,3734395
13,143,3,5,Haralson County               ,9,9,2098161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,145,3,5,Harris County                 ,25,25,5391490,0,0,0,0,0,0,0,0,0,25,25,5391490,0,0,0,0,0,0,0,0,0
13,149,3,5,Heard County                  ,4,4,800000,0,0,0,0,0,0,0,0,0,4,4,800000,0,0,0,0,0,0,0,0,0
13,151,3,5,Henry County                  ,253,253,73162635,0,0,0,0,0,0,0,0,0,192,192,60809185,0,0,0,0,0,0,0,0,0
13,159,3,5,Jasper County                 ,12,12,2116887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,171,3,5,Lamar County                  ,14,14,3288000,0,0,0,0,0,0,0,0,0,14,14,3288000,0,0,0,0,0,0,0,0,0
13,177,3,5,Lee County                    ,12,12,1445725,0,0,0,0,0,0,0,0,0,12,12,1445725,0,0,0,0,0,0,0,0,0
13,179,3,5,Liberty County                ,56,56,13030605,0,0,0,0,0,0,0,0,0,56,56,13030605,0,0,0,0,0,0,0,0,0
13,189,3,5,McDuffie County               ,8,8,2025000,0,0,0,0,0,0,0,0,0,8,8,2025000,0,0,0,0,0,0,0,0,0
13,199,3,5,Meriwether County             ,11,11,2903337,0,0,0,0,0,0,0,0,0,9,9,2538337,0,0,0,0,0,0,0,0,0
13,201,3,5,Miller County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,207,3,5,Monroe County                 ,22,22,4992038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,215,3,5,Muscogee County               ,44,44,7263000,0,0,0,0,0,0,0,0,0,44,44,7263000,0,0,0,0,0,0,0,0,0
13,217,3,5,Newton County                 ,52,52,10249132,0,0,0,0,0,0,2,12,1080000,50,50,9899799,0,0,0,0,0,0,2,12,1080000
13,227,3,5,Pickens County                ,37,37,8862134,0,0,0,0,0,0,0,0,0,37,37,8862134,0,0,0,0,0,0,0,0,0
13,231,3,5,Pike County                   ,15,15,3588656,0,0,0,0,0,0,0,0,0,15,15,3588656,0,0,0,0,0,0,0,0,0
13,235,3,5,Pulaski County                ,2,2,274702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,245,3,5,Richmond County               ,71,71,11759343,0,0,0,0,0,0,0,0,0,2,2,198000,0,0,0,0,0,0,0,0,0
13,247,3,5,Rockdale County               ,24,24,6289419,0,0,0,0,0,0,0,0,0,24,24,6289419,0,0,0,0,0,0,0,0,0
13,255,3,5,Spalding County               ,57,57,11892198,0,0,0,0,0,0,0,0,0,38,38,6750081,0,0,0,0,0,0,0,0,0
13,275,3,5,Thomas County                 ,19,19,3614990,0,0,0,0,0,0,0,0,0,19,19,3614990,0,0,0,0,0,0,0,0,0
13,291,3,5,Union County                  ,24,24,7903799,0,0,0,0,0,0,0,0,0,24,24,7903799,0,0,0,0,0,0,0,0,0
15,1,4,9,Hawaii County                 ,66,66,22316962,0,0,0,0,0,0,0,0,0,66,66,22316962,0,0,0,0,0,0,0,0,0
15,3,4,9,Honolulu County               ,88,88,35320376,0,0,0,0,0,0,3,81,14688921,0,0,0,0,0,0,0,0,0,0,0,0
15,7,4,9,Kauai County                  ,14,14,12148373,0,0,0,0,0,0,0,0,0,14,14,12148373,0,0,0,0,0,0,0,0,0
15,9,4,9,Maui County                   ,32,32,15421838,0,0,0,3,9,38766000,0,0,0,32,32,15421838,0,0,0,3,9,38766000,0,0,0
16,1,4,8,Ada County                    ,456,456,145805154,3,6,1134095,0,0,0,9,64,8936603,455,455,145717179,2,4,834095,0,0,0,9,64,8936603
16,15,4,8,Boise County                  ,10,10,4252981,0,0,0,0,0,0,0,0,0,10,10,4252981,0,0,0,0,0,0,0,0,0
16,27,4,8,Canyon County                 ,243,243,41190522,2,4,522757,6,22,2745590,2,22,1424506,91,91,17830810,0,0,0,1,4,450000,0,0,0
16,45,4,8,Gem County                    ,27,27,4262868,0,0,0,0,0,0,0,0,0,27,27,4262868,0,0,0,0,0,0,0,0,0
16,73,4,8,Owyhee County                 ,6,6,1572321,0,0,0,2,8,775104,4,24,2437831,3,3,897155,0,0,0,2,8,775104,4,24,2437831
17,5,2,3,Bond County                   ,2,2,210000,0,0,0,0,0,0,1,12,1200000,2,2,210000,0,0,0,0,0,0,1,12,1200000
17,13,2,3,Calhoun County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,31,2,3,Cook County                   ,117,117,47418786,10,20,3665929,19,62,12911358,14,477,60180950,83,83,32083744,9,18,3380000,15,49,10946100,9,450,56221250
17,37,2,3,DeKalb County                 ,29,29,6609817,0,0,0,0,0,0,1,5,158898,27,27,6194400,0,0,0,0,0,0,0,0,0
17,39,2,3,De Witt County                ,1,1,650000,0,0,0,0,0,0,0,0,0,1,1,650000,0,0,0,0,0,0,0,0,0
17,43,2,3,DuPage County                 ,102,102,42681993,0,0,0,1,3,536000,1,36,4364069,87,87,36762229,0,0,0,1,3,536000,0,0,0
17,63,2,3,Grundy County                 ,15,15,3534073,0,0,0,0,0,0,0,0,0,15,15,3534073,0,0,0,0,0,0,0,0,0
17,83,2,3,Jersey County                 ,7,7,1779262,0,0,0,0,0,0,1,5,1001111,3,3,445548,0,0,0,0,0,0,0,0,0
